school_code,school_name,is_private_center,region,gpa,grade,passed_candidates,regist,absent,sat,withheld,no-ca,clean,div_i,div_ii,div_iii,div_iv,div_0,STUDENTS,TEACHERS,STUDENT-TEACHER RATIO
s0246,MAASAE GIRLS' LUTHERAN SECONDARY SCHOOL,False,ARUSHA,2.9363,,34.0,34.0,0.0,34.0,0.0,0.0,34.0,5.0,20.0,9.0,0.0,0.0,,,
s2888,MAZAE SECONDARY SCHOOL,False,DODOMA,2.5084,,79.0,79.0,0.0,79.0,0.0,0.0,79.0,31.0,43.0,5.0,0.0,0.0,,,
s0682,MPOROTO SECONDARY SCHOOL,False,MBEYA,2.3155,,28.0,31.0,3.0,28.0,0.0,0.0,28.0,15.0,12.0,1.0,0.0,0.0,,,
s0676,MABIRA SECONDARY SCHOOL,False,KAGERA,1.9092,,112.0,113.0,1.0,112.0,0.0,0.0,112.0,98.0,13.0,1.0,0.0,0.0,,,
s0547,MAZWI SECONDARY SCHOOL,False,RUKWA,2.42,,173.0,174.0,1.0,173.0,0.0,0.0,173.0,79.0,87.0,7.0,0.0,0.0,,,
p0682,MPOROTO SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s5816,MABWE TUMAINI SECONDARY SCHOOL,False,DAR ES SALAAM,2.4667,,110.0,110.0,0.0,110.0,0.0,0.0,110.0,55.0,42.0,12.0,1.0,0.0,,,
s2476,MBAGALA SECONDARY SCHOOL,False,DAR ES SALAAM,2.276,,221.0,221.0,0.0,221.0,0.0,0.0,221.0,122.0,95.0,4.0,0.0,0.0,,,
s2453,MPUI SECONDARY SCHOOL,False,RUKWA,2.34,,25.0,25.0,0.0,25.0,0.0,0.0,25.0,12.0,13.0,0.0,0.0,0.0,,,
s2278,MACECHU SECONDARY SCHOOL,False,TANGA,2.7926,,86.0,88.0,1.0,87.0,1.0,0.0,86.0,19.0,54.0,13.0,0.0,0.0,,,
s1732,MBALAMAZIWA SECONDARY SCHOOL,False,IRINGA,3.0629,,98.0,98.0,0.0,98.0,0.0,0.0,98.0,14.0,47.0,37.0,0.0,0.0,,,
s0138,MPWAPWA SECONDARY SCHOOL,False,DODOMA,2.3747,,149.0,149.0,0.0,149.0,0.0,0.0,149.0,85.0,46.0,18.0,0.0,0.0,,,
p2278,MACECHU SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0640,MBALIZI SECONDARY SCHOOL,False,MBEYA,2.0848,,232.0,239.0,6.0,233.0,1.0,0.0,232.0,159.0,70.0,3.0,0.0,0.0,,,
p0138,MPWAPWA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0212,MACHAME GIRLS' SECONDARY SCHOOL,False,KILIMANJARO,2.5407,,381.0,381.0,0.0,381.0,0.0,0.0,381.0,158.0,175.0,48.0,0.0,0.0,,,
p0640,MBALIZI SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0425,MPWAPWA TEACHERS' COLLEGE,False,DODOMA,4.46,,206.0,228.0,3.0,225.0,0.0,0.0,225.0,3.0,13.0,118.0,72.0,19.0,,,
s1199,MADABA SECONDARY SCHOOL,False,RUVUMA,2.4785,,101.0,101.0,0.0,101.0,0.0,0.0,101.0,40.0,57.0,4.0,0.0,0.0,,,
s3730,MBAMBA BAY SECONDARY SCHOOL,False,RUVUMA,2.5648,,229.0,231.0,2.0,229.0,0.0,0.0,229.0,72.0,145.0,12.0,0.0,0.0,,,
p0425,MPWAPWA TEACHERS' COLLEGE CENTRE,True,,,,,,,,,,,,,,,,,,
p1199,MADABA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0726,MBEKENYERA SECONDARY SCHOOL,False,LINDI,2.1745,,107.0,107.0,0.0,107.0,0.0,0.0,107.0,70.0,37.0,0.0,0.0,0.0,,,
s0526,MRINGA SECONDARY SCHOOL,False,ARUSHA,2.1867,,175.0,175.0,0.0,175.0,0.0,0.0,175.0,105.0,67.0,3.0,0.0,0.0,,,
s1148,MADIBIRA SECONDARY SCHOOL,False,MBEYA,1.721,,138.0,156.0,18.0,138.0,0.0,0.0,138.0,131.0,7.0,0.0,0.0,0.0,,,
p0726,MBEKENYERA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0688,MSAKILA SECONDARY SCHOOL,False,RUKWA,1.8782,,26.0,26.0,0.0,26.0,0.0,0.0,26.0,23.0,3.0,0.0,0.0,0.0,,,
s2511,MADISI SECONDARY SCHOOL,False,IRINGA,2.0451,,48.0,48.0,0.0,48.0,0.0,0.0,48.0,36.0,12.0,0.0,0.0,0.0,,,
s1373,MBELEI SECONDARY SCHOOL,False,TANGA,2.3026,,65.0,65.0,0.0,65.0,0.0,0.0,65.0,36.0,27.0,2.0,0.0,0.0,,,
p0688,MSAKILA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s5047,MADUNGU SECONDARY SCHOOL,False,KUSINI PEMBA,2.9492,,164.0,164.0,0.0,164.0,0.0,0.0,164.0,28.0,89.0,47.0,0.0,0.0,,,
s0330,MBEYA SECONDARY SCHOOL,False,MBEYA,2.3771,,198.0,198.0,0.0,198.0,0.0,0.0,198.0,102.0,84.0,11.0,1.0,0.0,,,
s2006,MSAKWALO SECONDARY SCHOOL,False,DODOMA,2.0527,,79.0,79.0,0.0,79.0,0.0,0.0,79.0,58.0,21.0,0.0,0.0,0.0,,,
s2859,MAFIGA SECONDARY SCHOOL,False,MOROGORO,2.4486,,201.0,201.0,0.0,201.0,0.0,0.0,201.0,90.0,99.0,12.0,0.0,0.0,,,
p0330,MBEYA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s1410,MSALALA SECONDARY SCHOOL,False,GEITA,2.7201,,102.0,103.0,0.0,103.0,0.0,0.0,103.0,32.0,54.0,16.0,0.0,1.0,,,
s0113,MAFINGA SEMINARY,False,IRINGA,2.7544,,19.0,19.0,0.0,19.0,0.0,0.0,19.0,6.0,9.0,4.0,0.0,0.0,300,30,10:1
s0938,MBEZI BEACH SECONDARY SCHOOL,False,DAR ES SALAAM,2.8505,,97.0,98.0,1.0,97.0,0.0,0.0,97.0,21.0,59.0,15.0,2.0,0.0,,,
s0214,MSALATO SECONDARY SCHOOL,False,DODOMA,1.737,,154.0,154.0,0.0,154.0,0.0,0.0,154.0,142.0,12.0,0.0,0.0,0.0,600,45,13:1
s3790,MAFISA SECONDARY SCHOOL,False,TANGA,1.8829,,37.0,37.0,0.0,37.0,0.0,0.0,37.0,34.0,3.0,0.0,0.0,0.0,,,
p0938,MBEZI BEACH SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s1220,MSAMALA SECONDARY SCHOOL,False,RUVUMA,2.8301,,103.0,103.0,0.0,103.0,0.0,0.0,103.0,19.0,65.0,19.0,0.0,0.0,,,
s1466,MAGADINI SECONDARY SCHOOL,False,KILIMANJARO,2.1048,,70.0,70.0,0.0,70.0,0.0,0.0,70.0,48.0,21.0,1.0,0.0,0.0,,,
p1278,MBEZI HIGH SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0787,MSANGENI SECONDARY SCHOOL,False,KILIMANJARO,2.2228,,98.0,98.0,0.0,98.0,0.0,0.0,98.0,59.0,35.0,4.0,0.0,0.0,,,
s2944,MAGAMBA SECONDARY SCHOOL,False,TANGA,2.2249,,83.0,83.0,0.0,83.0,0.0,0.0,83.0,47.0,34.0,2.0,0.0,0.0,,,
s1278,MBEZI SECONDARY SCHOOL,False,DAR ES SALAAM,2.3082,,146.0,147.0,0.0,147.0,1.0,0.0,146.0,77.0,63.0,6.0,0.0,0.0,1000,30,33:1
s5397,MSASANI ISLAMIC SECONDARY SCHOOL,False,DAR ES SALAAM,2.7407,,18.0,18.0,0.0,18.0,0.0,0.0,18.0,6.0,8.0,4.0,0.0,0.0,,,
s2359,MAGHABE SECONDARY SCHOOL,False,MBEYA,2.2312,,31.0,31.0,0.0,31.0,0.0,0.0,31.0,17.0,14.0,0.0,0.0,0.0,600,25,24:1
s1469,MBONEA SECONDARY SCHOOL,False,DAR ES SALAAM,2.2667,,5.0,5.0,0.0,5.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,,,
s0729,MSOLWA SECONDARY SCHOOL,False,MOROGORO,2.0216,,77.0,77.0,0.0,77.0,0.0,0.0,77.0,57.0,20.0,0.0,0.0,0.0,620,55,11:1
s2180,MAGNIFICAT SECONDARY SCHOOL,False,KILIMANJARO,2.1375,,40.0,41.0,0.0,41.0,1.0,0.0,40.0,25.0,15.0,0.0,0.0,0.0,500,30,17:1
s0471,MBOZI SECONDARY SCHOOL,False,SONGWE,2.525,,40.0,42.0,1.0,41.0,1.0,0.0,40.0,16.0,19.0,5.0,0.0,0.0,,,
s0635,MSUFINI SECONDARY SCHOOL,False,KILIMANJARO,2.4676,,180.0,180.0,0.0,180.0,0.0,0.0,180.0,81.0,78.0,21.0,0.0,0.0,,,
s0961,MAGOMA SECONDARY SCHOOL,False,TANGA,2.4645,,94.0,94.0,0.0,94.0,0.0,0.0,94.0,39.0,49.0,6.0,0.0,0.0,,,
p0471,MBOZI SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s1202,MTERA SECONDARY SCHOOL,False,IRINGA,2.4571,,66.0,67.0,1.0,66.0,0.0,0.0,66.0,30.0,30.0,6.0,0.0,0.0,,,
s0552,MAGOTO SECONDARY SCHOOL,False,MARA,2.7273,,88.0,88.0,0.0,88.0,0.0,0.0,88.0,15.0,65.0,8.0,0.0,0.0,,,
s0675,MBUGWE SECONDARY SCHOOL,False,MANYARA,2.1418,,134.0,135.0,1.0,134.0,0.0,0.0,134.0,86.0,44.0,4.0,0.0,0.0,,,
p1202,MTERA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0539,MAGU SECONDARY SCHOOL,False,MWANZA,2.2011,,247.0,253.0,6.0,247.0,0.0,0.0,247.0,149.0,86.0,12.0,0.0,0.0,,,
s4223,MBWENITETA SECONDARY SCHOOL,False,DAR ES SALAAM,2.6595,,70.0,72.0,2.0,70.0,0.0,0.0,70.0,24.0,37.0,9.0,0.0,0.0,,,
s2300,MTIMBWE SECONDARY SCHOOL,False,NJOMBE,2.4457,,43.0,43.0,0.0,43.0,0.0,0.0,43.0,19.0,21.0,3.0,0.0,0.0,,,
p0539,MAGU SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p0796,MCHANGA MDOGO SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s2186,MTINKO SECONDARY SCHOOL,False,SINGIDA,2.234,,94.0,94.0,0.0,94.0,0.0,0.0,94.0,57.0,35.0,2.0,0.0,0.0,,,
s4605,MAGUFULI SECONDARY SCHOOL,False,GEITA,2.3097,,176.0,176.0,0.0,176.0,0.0,0.0,176.0,94.0,78.0,4.0,0.0,0.0,,,
s0796,MCHANGAMDOGO SECONDARY SCHOOL,False,KASKAZINI PEMBA,2.75,,36.0,36.0,0.0,36.0,0.0,0.0,36.0,8.0,24.0,4.0,0.0,0.0,,,
s0431,MTWANGO SECONDARY SCHOOL,False,NJOMBE,3.1068,,78.0,78.0,0.0,78.0,0.0,0.0,78.0,11.0,40.0,26.0,1.0,0.0,,,
s0812,MAHIWA SECONDARY SCHOOL,False,LINDI,3.1332,,328.0,331.0,2.0,329.0,0.0,0.0,329.0,27.0,178.0,123.0,0.0,1.0,,,
s3789,MCHUNGAJI MWEMA SECONDARY SCHOOL,False,KAGERA,2.75,,6.0,6.0,0.0,6.0,0.0,0.0,6.0,1.0,4.0,1.0,0.0,0.0,,,
p0431,MTWANGO SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p0812,MAHIWA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0447,MDABULO SECONDARY SCHOOL,False,IRINGA,2.2667,,100.0,101.0,1.0,100.0,0.0,0.0,100.0,58.0,40.0,2.0,0.0,0.0,,,
s0215,MTWARA GIRLS' SECONDARY SCHOOL,False,MTWARA,1.8103,,390.0,392.0,1.0,391.0,1.0,0.0,390.0,342.0,48.0,0.0,0.0,0.0,,,
s0485,MAJENGO SECONDARY SCHOOL,False,KILIMANJARO,3.0042,,40.0,45.0,4.0,41.0,1.0,0.0,40.0,9.0,17.0,12.0,2.0,0.0,,,
s0641,MEATU SECONDARY SCHOOL,False,SIMIYU,2.7769,,65.0,65.0,0.0,65.0,0.0,0.0,65.0,19.0,31.0,15.0,0.0,0.0,,,
s4799,MTWARA ISLAMIC SECONDARY SCHOOL,False,MTWARA,2.5952,,7.0,7.0,0.0,7.0,0.0,0.0,7.0,3.0,3.0,1.0,0.0,0.0,,,
p0485,MAJENGO SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p0641,MEATU SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p4606,MTWARA PENTECOSTAL YOUTH CENTRE,True,,,,,,,,,,,,,,,,,,
s1098,MAJI YA CHAI SECONDARY SCHOOL,False,ARUSHA,2.1881,,109.0,109.0,0.0,109.0,0.0,0.0,109.0,67.0,41.0,1.0,0.0,0.0,,,
s1628,MENGELE SECONDARY SCHOOL,False,MBEYA,2.8654,,78.0,78.0,0.0,78.0,0.0,0.0,78.0,13.0,48.0,17.0,0.0,0.0,,,
s0139,MTWARA TECHNICAL SECONDARY SCHOOL,False,MTWARA,2.5998,,192.0,193.0,1.0,192.0,0.0,0.0,192.0,69.0,89.0,34.0,0.0,0.0,,,
s0427,MAKAMBAKO SECONDARY SCHOOL,False,NJOMBE,2.6565,,214.0,214.0,0.0,214.0,0.0,0.0,214.0,75.0,101.0,38.0,0.0,0.0,,,
s1261,MERRIWA SECONDARY SCHOOL,False,DODOMA,2.5766,,37.0,37.0,0.0,37.0,0.0,0.0,37.0,9.0,28.0,0.0,0.0,0.0,600,30,20:1
s4534,MUBABA SECONDARY SCHOOL,False,KAGERA,2.5994,,171.0,171.0,0.0,171.0,0.0,0.0,171.0,58.0,96.0,17.0,0.0,0.0,,,
p0427,MAKAMBAKO SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p1261,MERRIWA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0825,MUDIO ISLAMIC SEMINARY,False,KILIMANJARO,2.6852,,72.0,72.0,0.0,72.0,0.0,0.0,72.0,24.0,35.0,13.0,0.0,0.0,,,
p1761,MAKANGARAWE SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s4575,MESSA SECONDARY SCHOOL,False,MWANZA,2.4249,,71.0,73.0,2.0,71.0,0.0,0.0,71.0,36.0,27.0,8.0,0.0,0.0,,,
p1587,MUFINDI T.R.C. CENTRE,True,,,,,,,,,,,,,,,,,,
s5204,MAKETE GIRLS''  SECONDARY SCHOOL,False,NJOMBE,2.7222,,39.0,39.0,0.0,39.0,0.0,0.0,39.0,11.0,23.0,5.0,0.0,0.0,,,
s0443,META SECONDARY SCHOOL,False,MBEYA,2.5725,,23.0,36.0,0.0,36.0,13.0,0.0,23.0,8.0,13.0,2.0,0.0,0.0,75,2650,0:1
p3634,MUGUMU SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s1061,MAKIBA SECONDARY SCHOOL,False,ARUSHA,2.7644,,58.0,58.0,0.0,58.0,0.0,0.0,58.0,11.0,40.0,7.0,0.0,0.0,,,
p0443,META SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s3804,MUHEZA HIGH SCHOOL,False,TANGA,3.0998,,142.0,142.0,0.0,142.0,0.0,0.0,142.0,16.0,73.0,53.0,0.0,0.0,,,
s1186,MAKITA SECONDARY SCHOOL,False,RUVUMA,2.8497,,61.0,61.0,0.0,61.0,0.0,0.0,61.0,9.0,42.0,10.0,0.0,0.0,,,
s0446,MGOLOLO SECONDARY SCHOOL,False,IRINGA,2.3819,,79.0,79.0,0.0,79.0,0.0,0.0,79.0,42.0,31.0,6.0,0.0,0.0,439,31,14:1
s3057,MUKIRE SECONDARY SCHOOL,False,KAGERA,1.7778,,45.0,45.0,0.0,45.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,,,
s0535,MAKOGA SECONDARY SCHOOL,False,NJOMBE,2.5248,,47.0,51.0,4.0,47.0,0.0,0.0,47.0,24.0,14.0,9.0,0.0,0.0,,,
s4933,MGUTWA SECONDARY SCHOOL,False,MANYARA,2.6667,,1.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,
s1063,MULBADAW SECONDARY SCHOOL,False,MANYARA,2.7143,,56.0,58.0,2.0,56.0,0.0,0.0,56.0,13.0,36.0,7.0,0.0,0.0,,,
s0731,MAKONGO SECONDARY SCHOOL,False,DAR ES SALAAM,2.3476,,82.0,82.0,0.0,82.0,0.0,0.0,82.0,39.0,42.0,1.0,0.0,0.0,1826,115,16:1
p1246,MIDLAND SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0585,MUNANILA SECONDARY SCHOOL,False,KIGOMA,2.6365,,105.0,105.0,0.0,105.0,0.0,0.0,105.0,27.0,70.0,8.0,0.0,0.0,,,
p0731,MAKONGO SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s1246,MIDLANDS SECONDARY SCHOOL,False,DAR ES SALAAM,2.5952,,14.0,14.0,0.0,14.0,0.0,0.0,14.0,5.0,7.0,2.0,0.0,0.0,,,
s3096,MUNDINDI SECONDARY SCHOOL,False,NJOMBE,2.4008,,84.0,84.0,0.0,84.0,0.0,0.0,84.0,38.0,44.0,2.0,0.0,0.0,,,
s0556,MAKONGORO SECONDARY SCHOOL,False,MARA,2.2759,,212.0,212.0,0.0,212.0,0.0,0.0,212.0,122.0,78.0,12.0,0.0,0.0,,,
s3228,MIKWAMBE SECONDARY SCHOOL,False,DAR ES SALAAM,2.3936,,94.0,95.0,1.0,94.0,0.0,0.0,94.0,47.0,41.0,6.0,0.0,0.0,,,
s2202,MUNGUMAJI SECONDARY SCHOOL,False,SINGIDA,2.0728,,71.0,71.0,0.0,71.0,0.0,0.0,71.0,54.0,17.0,0.0,0.0,0.0,,,
s0329,MAKUMIRA SECONDARY SCHOOL,False,ARUSHA,2.094,,94.0,97.0,3.0,94.0,0.0,0.0,94.0,67.0,23.0,4.0,0.0,0.0,,,
s0132,MILAMBO SECONDARY SCHOOL,False,TABORA,2.4876,,336.0,337.0,0.0,337.0,1.0,0.0,336.0,147.0,146.0,43.0,0.0,0.0,,,
s2524,MURUSAGAMBA SECONDARY SCHOOL,False,KAGERA,2.791,,244.0,247.0,3.0,244.0,0.0,0.0,244.0,59.0,139.0,46.0,0.0,0.0,,,
p0329,MAKUMIRA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p0132,MILAMBO SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0136,MUSOMA SECONDARY SCHOOL,False,MARA,2.0875,,280.0,280.0,0.0,280.0,0.0,0.0,280.0,196.0,75.0,9.0,0.0,0.0,,,
s0769,MALAGARASI SECONDARY SCHOOL,False,KIGOMA,2.4011,,150.0,150.0,0.0,150.0,0.0,0.0,150.0,68.0,77.0,5.0,0.0,0.0,,,
s1637,MILUNDIKWA SECONDARY SCHOOL,False,RUKWA,2.5,,92.0,92.0,0.0,92.0,0.0,0.0,92.0,34.0,54.0,4.0,0.0,0.0,,,
p0136,MUSOMA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p0769,MALAGARASI SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0133,MINAKI SECONDARY SCHOOL,False,PWANI,2.3275,,402.0,404.0,2.0,402.0,0.0,0.0,402.0,213.0,165.0,24.0,0.0,0.0,800,40,20:1
s2804,MUSOMA UTALII SECONDARY SCHOOL,False,MARA,2.246,,42.0,44.0,0.0,44.0,2.0,0.0,42.0,22.0,18.0,2.0,0.0,0.0,,,
s2809,MALAMBO SECONDARY SCHOOL,False,ARUSHA,2.669,,70.0,70.0,0.0,70.0,0.0,0.0,70.0,24.0,35.0,11.0,0.0,0.0,,,
s0327,MINJA SECONDARY SCHOOL,False,KILIMANJARO,2.4444,,3.0,3.0,0.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,280,15,19:1
s3981,MUSTAFA SABODO SECONDARY SCHOOL,False,MTWARA,2.3016,,42.0,42.0,0.0,42.0,0.0,0.0,42.0,25.0,16.0,1.0,0.0,0.0,,,
s0826,MALAMPAKA SECONDARY SCHOOL,False,SIMIYU,1.732,,97.0,97.0,0.0,97.0,0.0,0.0,97.0,94.0,3.0,0.0,0.0,0.0,,,
s1126,MINZIRO SECONDARY SCHOOL,False,KAGERA,2.2672,,58.0,58.0,0.0,58.0,0.0,0.0,58.0,30.0,27.0,1.0,0.0,0.0,,,
s6495,MUUNGANO BOYS SECONDARY SCHOOL,False,GEITA,2.1512,,194.0,194.0,0.0,194.0,0.0,0.0,194.0,129.0,62.0,3.0,0.0,0.0,,,
s0128,MALANGALI SECONDARY SCHOOL,False,IRINGA,2.3785,,203.0,203.0,0.0,203.0,0.0,0.0,203.0,99.0,98.0,6.0,0.0,0.0,,,
s5145,MIONO  SECONDARY SCHOOL,False,PWANI,2.7089,,241.0,242.0,1.0,241.0,0.0,0.0,241.0,68.0,135.0,38.0,0.0,0.0,800,40,20:1
s1160,MUYENZI SECONDARY SCHOOL,False,KAGERA,2.0921,,199.0,199.0,0.0,199.0,0.0,0.0,199.0,147.0,51.0,1.0,0.0,0.0,,,
p1465,MALATI SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s3897,MISIMA SECONDARY SCHOOL,False,TANGA,2.35,,10.0,10.0,0.0,10.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,,,
s5098,MUYOVOZI SECONDARY SCHOOL,False,KIGOMA,2.006,,168.0,169.0,0.0,169.0,1.0,0.0,168.0,128.0,40.0,0.0,0.0,0.0,,,
s0716,MALECELA SECONDARY SCHOOL,False,MOROGORO,2.85,,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,,,
s1164,MISSUNGWI SECONDARY SCHOOL,False,MWANZA,2.2201,,156.0,156.0,0.0,156.0,0.0,0.0,156.0,94.0,56.0,6.0,0.0,0.0,,,
s2448,MVUMI MISSION SECONDARY SCHOOL,False,DODOMA,1.9651,,43.0,44.0,1.0,43.0,0.0,0.0,43.0,36.0,7.0,0.0,0.0,0.0,,,
p0716,MALECELA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s4416,MIZENGO PINDA SECONDARY SCHOOL,False,KATAVI,2.0101,,199.0,200.0,0.0,200.0,1.0,0.0,199.0,158.0,41.0,0.0,0.0,0.0,,,
s0804,MVUMI SECONDARY SCHOOL,False,DODOMA,2.7667,,35.0,36.0,1.0,35.0,0.0,0.0,35.0,10.0,16.0,9.0,0.0,0.0,448,33,14:1
s0884,MAMBWE SECONDARY SCHOOL,False,RUKWA,2.3769,,111.0,111.0,0.0,111.0,0.0,0.0,111.0,65.0,31.0,15.0,0.0,0.0,,,
s5315,MKINDI SECONDARY SCHOOL,False,TANGA,1.638,,122.0,122.0,0.0,122.0,0.0,0.0,122.0,116.0,6.0,0.0,0.0,0.0,,,
s0363,MWADUI SECONDARY SCHOOL,False,SHINYANGA,2.474,,32.0,33.0,1.0,32.0,0.0,0.0,32.0,17.0,11.0,4.0,0.0,0.0,,,
s1177,MAMIRE SECONDARY SCHOOL,False,MANYARA,2.2143,,77.0,77.0,0.0,77.0,0.0,0.0,77.0,47.0,29.0,1.0,0.0,0.0,,,
s0484,MKINGA SECONDARY SCHOOL,False,RUVUMA,2.1667,,28.0,28.0,0.0,28.0,0.0,0.0,28.0,18.0,10.0,0.0,0.0,0.0,,,
s0417,MWAKALELI SECONDARY SCHOOL,False,MBEYA,2.4861,,445.0,446.0,0.0,446.0,1.0,0.0,445.0,182.0,239.0,24.0,0.0,0.0,,,
s1003,MANDAKA TEACHER'S COLLEGE,False,KILIMANJARO,4.0021,,76.0,78.0,0.0,78.0,0.0,0.0,78.0,0.0,11.0,55.0,10.0,2.0,,,
s1865,MKINGALEO SECONDARY SCHOOL,False,TANGA,2.0778,,75.0,75.0,0.0,75.0,0.0,0.0,75.0,57.0,18.0,0.0,0.0,0.0,,,
p0417,MWAKALELI SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0543,MANEROMANGO SECONDARY SCHOOL,False,PWANI,2.5324,,108.0,108.0,0.0,108.0,0.0,0.0,108.0,37.0,63.0,8.0,0.0,0.0,,,
s1051,MKOLANI SECONDARY SCHOOL,False,MWANZA,2.8745,,178.0,179.0,1.0,178.0,0.0,0.0,178.0,40.0,88.0,50.0,0.0,0.0,,,
s0653,MWAKAVUTA SECONDARY SCHOOL,False,NJOMBE,2.8405,,117.0,117.0,0.0,117.0,0.0,0.0,117.0,27.0,68.0,21.0,1.0,0.0,,,
s0881,MANGA SECONDARY SCHOOL,False,MARA,2.51,,134.0,136.0,2.0,134.0,0.0,0.0,134.0,56.0,65.0,13.0,0.0,0.0,,,
s0954,MKONGO SECONDARY SCHOOL,False,PWANI,2.3897,,139.0,139.0,0.0,139.0,0.0,0.0,139.0,69.0,63.0,7.0,0.0,0.0,,,
p0653,MWAKAVUTA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0792,MANGAKA SECONDARY SCHOOL,False,MTWARA,2.3608,,85.0,85.0,0.0,85.0,0.0,0.0,85.0,45.0,37.0,3.0,0.0,0.0,,,
s1662,MKONO SECONDARY SCHOOL,False,MARA,2.0603,,47.0,47.0,0.0,47.0,0.0,0.0,47.0,38.0,9.0,0.0,0.0,0.0,,,
s1344,MWALIMU J K NYERERE SECONDARY SCHOOL,False,SONGWE,2.316,,96.0,98.0,2.0,96.0,0.0,0.0,96.0,54.0,39.0,3.0,0.0,0.0,,,
p0792,MANGAKA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0299,MKUGWA SECONDARY SCHOOL,False,KIGOMA,2.7876,,175.0,175.0,0.0,175.0,0.0,0.0,175.0,40.0,106.0,28.0,1.0,0.0,,,
s1140,MWALIMU NYERERE SECONDARY SCHOOL,False,SHINYANGA,1.9218,,113.0,114.0,1.0,113.0,0.0,0.0,113.0,95.0,17.0,1.0,0.0,0.0,,,
s2326,MANGUANJUKI SECONDARY SCHOOL,False,SINGIDA,3.0741,,27.0,28.0,1.0,27.0,0.0,0.0,27.0,5.0,11.0,11.0,0.0,0.0,,,
s1238,MKULA SECONDARY SCHOOL,False,SIMIYU,2.3235,,85.0,85.0,0.0,85.0,0.0,0.0,85.0,43.0,40.0,2.0,0.0,0.0,,,
s1107,MWAMASHIMBA SECONDARY SCHOOL,False,MWANZA,2.0807,,157.0,157.0,0.0,157.0,0.0,0.0,157.0,117.0,39.0,1.0,0.0,0.0,,,
p2326,MANGUANJUKI SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0544,MKUU SECONDARY SCHOOL,False,KILIMANJARO,3.2308,,181.0,184.0,2.0,182.0,0.0,0.0,182.0,19.0,79.0,83.0,0.0,1.0,,,
s4002,MWANAKWEREKWE 'C' SECONDARY SCHOOL,False,MJINI MAGHARIBI,2.3719,,108.0,108.0,0.0,108.0,0.0,0.0,108.0,53.0,52.0,3.0,0.0,0.0,,,
s0178,MANOW LUTHERAN JUNIOR SEMINARY,False,MBEYA,2.7778,,9.0,9.0,0.0,9.0,0.0,0.0,9.0,3.0,4.0,2.0,0.0,0.0,,,
