school_code,school_name,is_private_center,region,gpa,grade,passed_candidates,regist,absent,sat,withheld,no-ca,clean,div_i,div_ii,div_iii,div_iv,div_0,STUDENTS,TEACHERS,STUDENT-TEACHER RATIO
s0130,MAUA SEMINARY,False,KILIMANJARO,2.2593,,36.0,36.0,0.0,36.0,0.0,0.0,36.0,18.0,18.0,0.0,0.0,0.0,300,30,10:1
s0135,MOSHI TECHNICAL SECONDARY SCHOOL,False,KILIMANJARO,2.6299,,240.0,242.0,2.0,240.0,0.0,0.0,240.0,84.0,116.0,40.0,0.0,0.0,,,
s5857,MWITANI HIGH SCHOOL,False,KASKAZINI PEMBA,3.6795,,13.0,14.0,1.0,13.0,0.0,0.0,13.0,0.0,2.0,11.0,0.0,0.0,,,
s1161,MAWELEWELE SECONDARY SCHOOL,False,IRINGA,3.1319,,163.0,171.0,8.0,163.0,0.0,0.0,163.0,23.0,82.0,52.0,6.0,0.0,,,
s1939,MAWENI SECONDARY SCHOOL,False,SONGWE,2.7994,,231.0,234.0,3.0,231.0,0.0,0.0,231.0,52.0,135.0,44.0,0.0,0.0,,,
s2357,MOUNT KIPENGERE SECONDARY SCHOOL,False,NJOMBE,2.6141,,111.0,111.0,0.0,111.0,0.0,0.0,111.0,43.0,52.0,16.0,0.0,0.0,,,
s5038,MWL. TUTUBA SECONDARY SCHOOL,False,KIGOMA,2.376,,43.0,47.0,0.0,47.0,4.0,0.0,43.0,24.0,16.0,3.0,0.0,0.0,,,
s0328,MAWENZI SECONDARY SCHOOL,False,KILIMANJARO,2.5661,,237.0,238.0,1.0,237.0,0.0,0.0,237.0,88.0,128.0,21.0,0.0,0.0,,,
s0228,MPANDA GIRLS' SECONDARY SCHOOL,False,KATAVI,2.6671,,385.0,386.0,1.0,385.0,0.0,0.0,385.0,123.0,201.0,61.0,0.0,0.0,700,50,14:1
s1383,MZINGA SECONDARY SCHOOL,False,DAR ES SALAAM,2.5222,,30.0,30.0,0.0,30.0,0.0,0.0,30.0,9.0,21.0,0.0,0.0,0.0,,,
s0335,MZIZIMA SECONDARY SCHOOL,False,DAR ES SALAAM,3.9881,,13.0,14.0,0.0,14.0,0.0,0.0,14.0,0.0,2.0,10.0,1.0,1.0,300,25,12:1
s1509,MAWINDI SECONDARY SCHOOL,False,MBEYA,1.9359,,52.0,52.0,0.0,52.0,0.0,0.0,52.0,42.0,10.0,0.0,0.0,0.0,,,
s2067,MPEMBA SECONDARY SCHOOL,False,SONGWE,2.838,,72.0,72.0,0.0,72.0,0.0,0.0,72.0,10.0,51.0,11.0,0.0,0.0,,,
s0140,MZUMBE SECONDARY SCHOOL,False,MOROGORO,1.4749,,133.0,135.0,2.0,133.0,0.0,0.0,133.0,130.0,3.0,0.0,0.0,0.0,660,50,13:1
s2888,MAZAE SECONDARY SCHOOL,False,DODOMA,2.8582,,114.0,114.0,0.0,114.0,0.0,0.0,114.0,27.0,60.0,26.0,1.0,0.0,,,
s5171,MPENDAE SECONDARY SCHOOL,False,MJINI MAGHARIBI,2.8744,,69.0,69.0,0.0,69.0,0.0,0.0,69.0,12.0,42.0,15.0,0.0,0.0,,,
s0547,MAZWI SECONDARY SCHOOL,False,RUKWA,2.2685,,90.0,91.0,1.0,90.0,0.0,0.0,90.0,52.0,38.0,0.0,0.0,0.0,,,
s0551,NACHINGWEA SECONDARY SCHOOL,False,LINDI,1.8158,,171.0,171.0,0.0,171.0,0.0,0.0,171.0,162.0,9.0,0.0,0.0,0.0,1117,32,35:1
s4803,NDYUDA SECONDARY SCHOOL,False,SONGWE,2.6963,,45.0,46.0,0.0,46.0,1.0,0.0,45.0,10.0,30.0,5.0,0.0,0.0,,,
s1608,NTUNDURU SECONDARY SCHOOL,False,MWANZA,2.8213,,97.0,107.0,1.0,106.0,9.0,0.0,97.0,15.0,68.0,14.0,0.0,0.0,,,
s1661,NURU SECONDARY SCHOOL,False,KILIMANJARO,3.5133,,113.0,113.0,0.0,113.0,0.0,0.0,113.0,8.0,32.0,70.0,3.0,0.0,,,
s4816,NAINOKANOKA SECONDARY SCHOOL,False,ARUSHA,2.1868,,116.0,116.0,0.0,116.0,0.0,0.0,116.0,71.0,44.0,1.0,0.0,0.0,,,
s0861,NELSON-MANDELA SECONDARY SCHOOL,False,MOROGORO,3.1116,,106.0,106.0,0.0,106.0,0.0,0.0,106.0,10.0,60.0,36.0,0.0,0.0,,,
s0667,NYAISHOZI SECONDARY SCHOOL,False,KAGERA,1.5403,,62.0,62.0,0.0,62.0,0.0,0.0,62.0,61.0,1.0,0.0,0.0,0.0,,,
s3487,NAISINYAI SECONDARY SCHOOL,False,MANYARA,2.7929,,33.0,33.0,0.0,33.0,0.0,0.0,33.0,3.0,27.0,3.0,0.0,0.0,,,
s1375,NEW ERA SECONDARY SCHOOL,False,TABORA,2.645,,562.0,566.0,4.0,562.0,0.0,0.0,562.0,173.0,321.0,68.0,0.0,0.0,,,
s1341,NAKAGURU SECONDARY SCHOOL,False,MOROGORO,2.6481,,81.0,81.0,0.0,81.0,0.0,0.0,81.0,28.0,39.0,14.0,0.0,0.0,,,
s1349,NYAKAHURA SECONDARY SCHOOL,False,KAGERA,2.7763,,342.0,342.0,0.0,342.0,0.0,0.0,342.0,60.0,236.0,46.0,0.0,0.0,,,
s0685,NAMABENGO SECONDARY SCHOOL,False,RUVUMA,2.6143,,70.0,70.0,0.0,70.0,0.0,0.0,70.0,20.0,46.0,4.0,0.0,0.0,,,
s0725,NEWMAN SECONDARY SCHOOL,False,KIGOMA,2.9514,,24.0,24.0,0.0,24.0,0.0,0.0,24.0,2.0,18.0,4.0,0.0,0.0,,,
s0401,NAMFUA SECONDARY SCHOOL,False,KILIMANJARO,3.1597,,24.0,37.0,0.0,37.0,13.0,0.0,24.0,0.0,18.0,5.0,1.0,0.0,,,
s0145,NYAKATO SECONDARY SCHOOL,False,KAGERA,2.5245,,245.0,245.0,0.0,245.0,0.0,0.0,245.0,107.0,108.0,29.0,1.0,0.0,,,
s0141,NAMUPA SEMINARY,False,LINDI,1.6667,,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,,
s0216,NGANZA SECONDARY SCHOOL,False,MWANZA,2.4034,,435.0,438.0,3.0,435.0,0.0,0.0,435.0,216.0,182.0,35.0,2.0,0.0,,,
s3308,NAMWAI SECONDARY SCHOOL,False,KILIMANJARO,2.6197,,39.0,40.0,1.0,39.0,0.0,0.0,39.0,15.0,18.0,6.0,0.0,0.0,,,
s5792,NGARA BOYS  SECONDARY SCHOOL,False,KAGERA,2.4094,,206.0,206.0,0.0,206.0,0.0,0.0,206.0,99.0,98.0,9.0,0.0,0.0,,,
s2105,NYALANJA SECONDARY SCHOOL,False,SIMIYU,2.4231,,39.0,39.0,0.0,39.0,0.0,0.0,39.0,17.0,20.0,2.0,0.0,0.0,,,
s1318,NANDEMBO SECONDARY SCHOOL,False,RUVUMA,2.9841,,84.0,84.0,0.0,84.0,0.0,0.0,84.0,10.0,52.0,22.0,0.0,0.0,,,
s0554,NGUDU SECONDARY SCHOOL,False,MWANZA,2.3785,,177.0,179.0,2.0,177.0,0.0,0.0,177.0,96.0,74.0,7.0,0.0,0.0,,,
s0613,NYAMPULUKANO SECONDARY SCHOOL,False,MWANZA,2.3969,,262.0,262.0,0.0,262.0,0.0,0.0,262.0,129.0,115.0,18.0,0.0,0.0,,,
s0744,NANGA SECONDARY SCHOOL,False,TABORA,2.2212,,168.0,168.0,0.0,168.0,0.0,0.0,168.0,108.0,56.0,4.0,0.0,0.0,,,
s2713,NYAMUNGA SECONDARY SCHOOL,False,MARA,2.153,,122.0,123.0,1.0,122.0,0.0,0.0,122.0,80.0,40.0,2.0,0.0,0.0,,,
s0673,NANGWA SECONDARY SCHOOL,False,MANYARA,2.2705,,313.0,313.0,0.0,313.0,0.0,0.0,313.0,176.0,129.0,8.0,0.0,0.0,,,
s0821,NYANDUGA SECONDARY SCHOOL,False,MARA,2.4379,,94.0,94.0,0.0,94.0,0.0,0.0,94.0,43.0,46.0,5.0,0.0,0.0,,,
s0831,NANGWANDA GIRLS' SECONDARY SCHOOL,False,MTWARA,2.2398,,123.0,123.0,0.0,123.0,0.0,0.0,123.0,75.0,48.0,0.0,0.0,0.0,,,
s3230,NGUVA SECONDARY SCHOOL,False,DAR ES SALAAM,2.6382,,82.0,82.0,0.0,82.0,0.0,0.0,82.0,35.0,29.0,18.0,0.0,0.0,,,
s0854,NYANGAO SECONDARY SCHOOL,False,LINDI,1.7976,,14.0,15.0,1.0,14.0,0.0,0.0,14.0,13.0,1.0,0.0,0.0,0.0,,,
s2073,NANUNGU SECONDARY SCHOOL,False,RUVUMA,2.9134,,102.0,102.0,0.0,102.0,0.0,0.0,102.0,28.0,42.0,32.0,0.0,0.0,,,
s0670,NYANG'HWALE SECONDARY SCHOOL,False,GEITA,2.6931,,63.0,63.0,0.0,63.0,0.0,0.0,63.0,17.0,38.0,8.0,0.0,0.0,,,
s1068,NASIBUGANI SECONDARY SCHOOL,False,PWANI,2.8863,,107.0,107.0,0.0,107.0,0.0,0.0,107.0,18.0,65.0,24.0,0.0,0.0,,,
s0143,NJOMBE SECONDARY SCHOOL,False,NJOMBE,2.6935,,464.0,468.0,3.0,465.0,0.0,0.0,465.0,145.0,239.0,79.0,1.0,1.0,,,
s3794,NYANKUMBU SECONDARY SCHOOL,False,GEITA,2.9081,,136.0,136.0,0.0,136.0,0.0,0.0,136.0,27.0,76.0,31.0,2.0,0.0,,,
s1719,NASULI SECONDARY SCHOOL,False,RUVUMA,2.905,,100.0,100.0,0.0,100.0,0.0,0.0,100.0,23.0,51.0,26.0,0.0,0.0,,,
s3112,NYANTAKARA SECONDARY SCHOOL,False,KAGERA,3.1766,,84.0,84.0,0.0,84.0,0.0,0.0,84.0,3.0,50.0,31.0,0.0,0.0,,,
s1392,NATTA SECONDARY SCHOOL,False,MARA,1.8393,,111.0,111.0,0.0,111.0,0.0,0.0,111.0,101.0,10.0,0.0,0.0,0.0,,,
s0610,NKASI SECONDARY SCHOOL,False,RUKWA,3.2008,,171.0,171.0,0.0,171.0,0.0,0.0,171.0,16.0,80.0,75.0,0.0,0.0,,,
s1270,NYARUBANDA SECONDARY SCHOOL,False,KIGOMA,2.6473,,138.0,138.0,0.0,138.0,0.0,0.0,138.0,33.0,97.0,8.0,0.0,0.0,,,
s1535,NAWENGE SECONDARY SCHOOL,False,MOROGORO,2.5399,,121.0,122.0,1.0,121.0,0.0,0.0,121.0,42.0,69.0,10.0,0.0,0.0,,,
s0146,NYEGEZI SEMINARY,False,MWANZA,3.0417,,24.0,24.0,0.0,24.0,0.0,0.0,24.0,3.0,13.0,8.0,0.0,0.0,400,25,16:1
s0909,NAZARENE SECONDARY SCHOOL,False,MBEYA,2.6742,,22.0,23.0,1.0,22.0,0.0,0.0,22.0,5.0,15.0,2.0,0.0,0.0,250,15,17:1
s1255,NKOWE SECONDARY SCHOOL,False,LINDI,2.7966,,109.0,109.0,0.0,109.0,0.0,0.0,109.0,22.0,68.0,19.0,0.0,0.0,,,
s1099,NYEHUNGE SECONDARY SCHOOL,False,MWANZA,3.1561,,126.0,128.0,2.0,126.0,0.0,0.0,126.0,12.0,60.0,54.0,0.0,0.0,,,
s1284,NORTHERN HIGHLANDS SECONDARY SCHOOL,False,KILIMANJARO,2.75,,14.0,15.0,1.0,14.0,0.0,0.0,14.0,4.0,7.0,3.0,0.0,0.0,440,30,15:1
s1596,NYERERE HIGH SCHOOL-MIGOLI,False,IRINGA,2.5475,,165.0,165.0,0.0,165.0,0.0,0.0,165.0,66.0,81.0,18.0,0.0,0.0,,,
s0338,NDANDA SECONDARY SCHOOL,False,MTWARA,2.1667,,521.0,523.0,0.0,523.0,2.0,0.0,521.0,354.0,157.0,10.0,0.0,0.0,,,
s1800,NSIMBO SECONDARY SCHOOL,False,KATAVI,2.8525,,165.0,165.0,0.0,165.0,0.0,0.0,165.0,44.0,78.0,43.0,0.0,0.0,,,
s0614,NYERERE SECONDARY SCHOOL,False,KILIMANJARO,2.5124,,134.0,134.0,0.0,134.0,0.0,0.0,134.0,52.0,72.0,10.0,0.0,0.0,,,
s0144,NSUMBA SECONDARY SCHOOL,False,MWANZA,2.2235,,428.0,429.0,1.0,428.0,0.0,0.0,428.0,264.0,141.0,23.0,0.0,0.0,,,
s0786,NDONO SECONDARY SCHOOL,False,TABORA,2.0415,,241.0,242.0,1.0,241.0,0.0,0.0,241.0,186.0,54.0,1.0,0.0,0.0,,,
s1322,NTABA SECONDARY SCHOOL,False,MBEYA,2.6282,,39.0,39.0,0.0,39.0,0.0,0.0,39.0,8.0,29.0,2.0,0.0,0.0,,,
s0467,NYUKI SECONDARY SCHOOL,False,MJINI MAGHARIBI,2.8,,5.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,,,
s0530,NDWIKA GIRLS' SECONDARY SCHOOL,False,MTWARA,2.0488,,246.0,246.0,0.0,246.0,0.0,0.0,246.0,192.0,51.0,3.0,0.0,0.0,,,
s1077,OCEAN SECONDARY SCHOOL,False,MTWARA,2.7844,,126.0,128.0,2.0,126.0,0.0,0.0,126.0,31.0,73.0,21.0,1.0,0.0,,,
s0339,OMUMWANI SECONDARY SCHOOL,False,KAGERA,2.4872,,222.0,222.0,0.0,222.0,0.0,0.0,222.0,84.0,131.0,7.0,0.0,0.0,,,
s0750,OSHARA SECONDARY SCHOOL,False,KILIMANJARO,2.7068,,83.0,83.0,0.0,83.0,0.0,0.0,83.0,22.0,51.0,10.0,0.0,0.0,,,
s5232,ONE WORLD SECONDARY SCHOOL,False,KILIMANJARO,3.8095,,14.0,14.0,0.0,14.0,0.0,0.0,14.0,1.0,3.0,7.0,3.0,0.0,,,
s5128,OSWE SECONDARY SCHOOL,False,SONGWE,2.8039,,17.0,17.0,0.0,17.0,0.0,0.0,17.0,5.0,7.0,5.0,0.0,0.0,,,
s3773,OJAKI SECONDARY SCHOOL,False,RUKWA,3.1,,5.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,,,
s4514,ORKEESWA SECONDARY SCHOOL,False,ARUSHA,3.2366,,31.0,31.0,0.0,31.0,0.0,0.0,31.0,5.0,10.0,16.0,0.0,0.0,,,
s3811,OVERLAND SECONDARY SCHOOL,False,PWANI,3.5833,,12.0,13.0,1.0,12.0,0.0,0.0,12.0,0.0,4.0,8.0,0.0,0.0,160,12,13:1
s1531,OLD SHINYANGA SECONDARY SCHOOL,False,SHINYANGA,2.5047,,71.0,71.0,0.0,71.0,0.0,0.0,71.0,29.0,38.0,4.0,0.0,0.0,,,
s5014,PADUCAH HILL SECONDARY SCHOOL,False,MOROGORO,2.4653,,24.0,24.0,0.0,24.0,0.0,0.0,24.0,8.0,16.0,0.0,0.0,0.0,,,
s1888,PATRICK MISSION SECONDARY SCHOOL,False,DAR ES SALAAM,1.9621,,123.0,123.0,0.0,123.0,0.0,0.0,123.0,99.0,24.0,0.0,0.0,0.0,150,12,13:1
s1434,PIUS SECONDARY SCHOOL,False,DAR ES SALAAM,3.0769,,13.0,13.0,0.0,13.0,0.0,0.0,13.0,2.0,6.0,5.0,0.0,0.0,600,30,20:1
s0245,PALLOTI GIRLS' SECONDARY SCHOOL,False,SINGIDA,2.6296,,18.0,18.0,0.0,18.0,0.0,0.0,18.0,6.0,10.0,2.0,0.0,0.0,,,
s3537,PAWAGA SECONDARY SCHOOL,False,IRINGA,3.05,,110.0,110.0,0.0,110.0,0.0,0.0,110.0,23.0,47.0,37.0,3.0,0.0,,,
s0652,POMERINI SECONDARY SCHOOL,False,IRINGA,2.7178,,75.0,75.0,0.0,75.0,0.0,0.0,75.0,16.0,52.0,7.0,0.0,0.0,,,
s0546,PAMBA SECONDARY SCHOOL,False,MWANZA,2.9939,,461.0,474.0,5.0,469.0,5.0,0.0,464.0,96.0,218.0,142.0,5.0,3.0,,,
s3838,PEACE HOUSE SECONDARY SCHOOL,False,ARUSHA,3.0,,23.0,23.0,0.0,23.0,0.0,0.0,23.0,5.0,11.0,7.0,0.0,0.0,480,30,16:1
s4646,PAMOJA SECONDARY SCHOOL,False,RUVUMA,2.4838,,103.0,103.0,0.0,103.0,0.0,0.0,103.0,39.0,61.0,3.0,0.0,0.0,,,
s1291,PEMBA ISLAMIC COLLEGE,False,KASKAZINI PEMBA,2.5455,,22.0,22.0,0.0,22.0,0.0,0.0,22.0,8.0,13.0,1.0,0.0,0.0,,,
s4624,PREMIER GIRLS' SECONDARY SCHOOL,False,PWANI,2.4292,,40.0,40.0,0.0,40.0,0.0,0.0,40.0,18.0,21.0,1.0,0.0,0.0,300,20,15:1
s0867,PANDAHILL SECONDARY SCHOOL,False,MBEYA,2.1712,,511.0,511.0,0.0,511.0,0.0,0.0,511.0,323.0,173.0,15.0,0.0,0.0,500,30,17:1
s0217,PERAMIHO GIRLS' SECONDARY SCHOOL,False,RUVUMA,3.1,,15.0,15.0,0.0,15.0,0.0,0.0,15.0,1.0,9.0,5.0,0.0,0.0,,,
s0353,PARANE SECONDARY SCHOOL,False,KILIMANJARO,1.8571,,14.0,14.0,0.0,14.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,,,
s0147,PUGU SECONDARY SCHOOL,False,DAR ES SALAAM,3.1364,,201.0,206.0,1.0,205.0,1.0,0.0,204.0,53.0,60.0,77.0,11.0,3.0,,,
s1884,PIUS MSEKWA SECONDARY SCHOOL,False,MWANZA,2.1365,,83.0,83.0,0.0,83.0,0.0,0.0,83.0,58.0,18.0,7.0,0.0,0.0,,,
s1053,RAFSANJANI-SOGA SECONDARY SCHOOL,False,PWANI,2.4444,,105.0,105.0,0.0,105.0,0.0,0.0,105.0,53.0,40.0,11.0,1.0,0.0,,,
s0591,RUANDA SECONDARY SCHOOL,False,RUVUMA,2.4133,,98.0,100.0,2.0,98.0,0.0,0.0,98.0,43.0,52.0,3.0,0.0,0.0,,,
s0859,RANGWI SECONDARY SCHOOL,False,TANGA,2.3037,,118.0,118.0,0.0,118.0,0.0,0.0,118.0,59.0,59.0,0.0,0.0,0.0,,,
s3793,RUANGWA SECONDARY SCHOOL,False,LINDI,2.7079,,93.0,94.0,1.0,93.0,0.0,0.0,93.0,20.0,64.0,9.0,0.0,0.0,,,
s2214,RUNGWA SECONDARY SCHOOL,False,KATAVI,2.6803,,183.0,183.0,0.0,183.0,0.0,0.0,183.0,44.0,121.0,18.0,0.0,0.0,,,
s0266,REGINAMUNDI GIRLS' SECONDARY SCHOOL,False,MOROGORO,3.25,,6.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,,,
s0148,RUBYA SEMINARY,False,KAGERA,2.197,,22.0,22.0,0.0,22.0,0.0,0.0,22.0,15.0,6.0,1.0,0.0,0.0,,,
s0149,RUNGWE SECONDARY SCHOOL,False,MBEYA,2.253,,473.0,477.0,4.0,473.0,0.0,0.0,473.0,273.0,192.0,8.0,0.0,0.0,,,
s0738,RIDHWAA SEMINARY,False,DAR ES SALAAM,2.2448,,32.0,32.0,0.0,32.0,0.0,0.0,32.0,19.0,13.0,0.0,0.0,0.0,,,
s0218,RUGAMBWA SECONDARY SCHOOL,False,KAGERA,2.915,,253.0,255.0,2.0,253.0,0.0,0.0,253.0,54.0,129.0,69.0,1.0,0.0,,,
s0752,RUNZEWE SECONDARY SCHOOL,False,GEITA,2.0347,,144.0,144.0,0.0,144.0,0.0,0.0,144.0,106.0,34.0,4.0,0.0,0.0,,,
s5377,ROHILA SECONDARY SCHOOL,False,MBEYA,2.6806,,12.0,12.0,0.0,12.0,0.0,0.0,12.0,2.0,10.0,0.0,0.0,0.0,400,30,13:1
s0751,RUHUWIKO SECONDARY SCHOOL,False,RUVUMA,2.2058,,230.0,230.0,0.0,230.0,0.0,0.0,230.0,144.0,86.0,0.0,0.0,0.0,1200,46,26:1
s3591,RUSUMO SECONDARY SCHOOL,False,KAGERA,2.8213,,361.0,361.0,0.0,361.0,0.0,0.0,361.0,64.0,234.0,63.0,0.0,0.0,,,
s0284,RONECA GIRLS' SECONDARY SCHOOL,False,PWANI,2.7059,,34.0,34.0,0.0,34.0,0.0,0.0,34.0,14.0,10.0,10.0,0.0,0.0,,,
s0488,RUTABO SECONDARY SCHOOL,False,KAGERA,2.4104,,147.0,147.0,0.0,147.0,0.0,0.0,147.0,62.0,85.0,0.0,0.0,0.0,,,
s1609,RORYA SECONDARY SCHOOL,False,MWANZA,2.5111,,15.0,16.0,1.0,15.0,0.0,0.0,15.0,5.0,9.0,1.0,0.0,0.0,,,
s0524,RUJEWA SECONDARY SCHOOL,False,MBEYA,2.8909,,136.0,138.0,2.0,136.0,0.0,0.0,136.0,34.0,63.0,38.0,1.0,0.0,,,
s0692,ROSMINI SECONDARY SCHOOL,False,TANGA,2.6944,,30.0,30.0,0.0,30.0,0.0,0.0,30.0,10.0,14.0,6.0,0.0,0.0,500,30,17:1
s0397,RULENGE SECONDARY SCHOOL,False,KAGERA,2.7941,,17.0,17.0,0.0,17.0,0.0,0.0,17.0,4.0,10.0,3.0,0.0,0.0,,,
s0369,RUVU SECONDARY SCHOOL,False,PWANI,2.5733,,450.0,450.0,0.0,450.0,0.0,0.0,450.0,198.0,169.0,83.0,0.0,0.0,,,
s0448,SADANI  SECONDARY SCHOOL,False,IRINGA,2.6576,,129.0,130.0,1.0,129.0,0.0,0.0,129.0,36.0,77.0,16.0,0.0,0.0,715,27,26:1
s0152,SHINYANGA SECONDARY SCHOOL,False,SHINYANGA,2.6242,,204.0,209.0,5.0,204.0,0.0,0.0,204.0,70.0,103.0,30.0,1.0,0.0,,,
s0121,ST. JAMES SEMINARY,False,KILIMANJARO,2.4565,,23.0,23.0,0.0,23.0,0.0,0.0,23.0,10.0,10.0,3.0,0.0,0.0,,,
s0175,SALESIAN SEMINARY,False,DODOMA,2.0152,,44.0,44.0,0.0,44.0,0.0,0.0,44.0,31.0,12.0,1.0,0.0,0.0,,,
s0240,ST. JOSEPH GIRLS' SEMINARY,False,MWANZA,3.1458,,8.0,8.0,0.0,8.0,0.0,0.0,8.0,0.0,5.0,3.0,0.0,0.0,,,
s0150,SAME SECONDARY SCHOOL,False,KILIMANJARO,2.6449,,452.0,453.0,1.0,452.0,0.0,0.0,452.0,153.0,231.0,67.0,1.0,0.0,850,35,24:1
s1132,SIMANJIRO SECONDARY SCHOOL,False,MANYARA,2.5113,,59.0,59.0,0.0,59.0,0.0,0.0,59.0,18.0,40.0,1.0,0.0,0.0,,,
s0234,ST. LUISE MBINGA GIRLS' SECONDARY SCHOOL,False,RUVUMA,3.5,,10.0,10.0,0.0,10.0,0.0,0.0,10.0,1.0,2.0,7.0,0.0,0.0,322,19,17:1
s3886,SIMBA WA YUDA SECONDARY SCHOOL,False,SIMIYU,2.7798,,56.0,56.0,0.0,56.0,0.0,0.0,56.0,11.0,37.0,8.0,0.0,0.0,,,
s5164,ST. MARCUS SECONDARY SCHOOL,False,MBEYA,2.2074,,45.0,45.0,0.0,45.0,0.0,0.0,45.0,29.0,16.0,0.0,0.0,0.0,450,35,13:1
s1361,SAMORA MACHEL SECONDARY SCHOOL,False,MBEYA,3.1488,,187.0,189.0,2.0,187.0,0.0,0.0,187.0,13.0,109.0,64.0,1.0,0.0,,,
s4569,ST. MARIE EUGENIE SECONDARY SCHOOL,False,KILIMANJARO,2.5621,,51.0,51.0,0.0,51.0,0.0,0.0,51.0,20.0,24.0,7.0,0.0,0.0,450,30,15:1
s0361,SINGE SECONDARY SCHOOL,False,MANYARA,2.9583,,40.0,44.0,4.0,40.0,0.0,0.0,40.0,5.0,24.0,11.0,0.0,0.0,1040,70,15:1
s3646,ST. MARY'S DULUTI SECONDARY SCHOOL,False,ARUSHA,2.2879,,22.0,22.0,0.0,22.0,0.0,0.0,22.0,13.0,8.0,1.0,0.0,0.0,290,20,15:1
s2810,SAMUNGE SECONDARY SCHOOL,False,ARUSHA,2.5472,,60.0,60.0,0.0,60.0,0.0,0.0,60.0,17.0,40.0,3.0,0.0,0.0,,,
s1071,ST. MATTHEW'S SECONDARY SCHOOL,False,PWANI,2.856,,81.0,81.0,0.0,81.0,0.0,0.0,81.0,14.0,52.0,15.0,0.0,0.0,Not Available,Not Available,Not Available
s0663,SANGITI SECONDARY SCHOOL,False,KILIMANJARO,2.8704,,9.0,9.0,0.0,9.0,0.0,0.0,9.0,1.0,7.0,1.0,0.0,0.0,,,
s6247,SOKOINE MEMORIAL SECONDARY SCHOOL,False,MOROGORO,2.348,,114.0,115.0,1.0,114.0,0.0,0.0,114.0,56.0,56.0,2.0,0.0,0.0,,,
s4827,ST. PETER CLAVER SECONDARY SCHOOL,False,DODOMA,2.3217,,143.0,143.0,0.0,143.0,0.0,0.0,143.0,74.0,63.0,6.0,0.0,0.0,800,45,18:1
s0341,SANGU SECONDARY SCHOOL,False,MBEYA,2.8254,,126.0,127.0,1.0,126.0,0.0,0.0,126.0,29.0,67.0,30.0,0.0,0.0,,,
s1155,SONGA SECONDARY SCHOOL,False,TANGA,2.6206,,123.0,123.0,0.0,123.0,0.0,0.0,123.0,34.0,81.0,8.0,0.0,0.0,,,
s0285,ST. THERESIA GIRLS' SECONDARY SCHOOL,False,RUKWA,2.8571,,7.0,7.0,0.0,7.0,0.0,0.0,7.0,1.0,5.0,1.0,0.0,0.0,,,
s0778,SONGE SECONDARY SCHOOL,False,MARA,2.0523,,153.0,153.0,0.0,153.0,0.0,0.0,153.0,115.0,38.0,0.0,0.0,0.0,,,
s4515,ST.ACHILLEUS KIWANUKA KIJWIRE SECONDARY SCHOOL,False,KAGERA,1.7963,,9.0,9.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,,,
s3194,SANJE SECONDARY SCHOOL,False,MOROGORO,3.1121,,58.0,58.0,0.0,58.0,0.0,0.0,58.0,5.0,33.0,20.0,0.0,0.0,,,
s0153,SONGEA BOYS' SECONDARY SCHOOL,False,RUVUMA,2.7037,,252.0,252.0,0.0,252.0,0.0,0.0,252.0,91.0,108.0,51.0,2.0,0.0,,,
s0534,ST.ANTHONY'S SECONDARY SCHOOL,False,DAR ES SALAAM,2.6854,,80.0,80.0,0.0,80.0,0.0,0.0,80.0,34.0,25.0,20.0,1.0,0.0,1600,76,21:1
s5053,SANTAKAGWA SECONDARY SCHOOL,False,RUKWA,1.8827,,27.0,27.0,0.0,27.0,0.0,0.0,27.0,26.0,1.0,0.0,0.0,0.0,,,
s0190,ST.JOSEPH-KILOCHA SEMINARY,False,NJOMBE,2.8021,,16.0,16.0,0.0,16.0,0.0,0.0,16.0,3.0,10.0,3.0,0.0,0.0,,,
s6209,SANTHOME SABS SECONDARY SCHOOL,False,DODOMA,2.8244,,56.0,56.0,0.0,56.0,0.0,0.0,56.0,19.0,19.0,17.0,1.0,0.0,,,
s0219,SONGEA GIRLS' SECONDARY SCHOOL,False,RUVUMA,2.4261,,397.0,398.0,0.0,398.0,0.0,1.0,397.0,188.0,183.0,26.0,0.0,0.0,,,
s4692,ST.JOSEPH'S CATHEDRAL SECONDARY SCHOOL,False,DAR ES SALAAM,2.242,,230.0,230.0,0.0,230.0,0.0,0.0,230.0,133.0,82.0,15.0,0.0,0.0,450,40,11:1
s0168,SANU SEMINARY,False,MANYARA,2.1709,,39.0,39.0,0.0,39.0,0.0,0.0,39.0,27.0,11.0,1.0,0.0,0.0,400,30,13:1
s0882,SONGEA MUSLIM SEMINARY,False,RUVUMA,2.7419,,31.0,33.0,2.0,31.0,0.0,0.0,31.0,7.0,20.0,4.0,0.0,0.0,,,
